0_Absolute energy,0_Area under the curve,0_Autocorrelation,0_Centroid,0_Entropy,0_Mean absolute diff,0_Mean diff,0_Median absolute diff,0_Median diff,0_Negative turning points,0_Neighbourhood peaks,0_Peak to peak distance,0_Positive turning points,0_Signal distance,0_Slope,0_Sum absolute diff,0_Total energy,0_Zero crossing rate,1_Absolute energy,1_Area under the curve,1_Autocorrelation,1_Centroid,1_Entropy,1_Mean absolute diff,1_Mean diff,1_Median absolute diff,1_Median diff,1_Negative turning points,1_Neighbourhood peaks,1_Peak to peak distance,1_Positive turning points,1_Signal distance,1_Slope,1_Sum absolute diff,1_Total energy,1_Zero crossing rate,state,person
9761945217488.0,171067.91350000002,9761945217488.0,1.5091508386325443,0.8300806849430937,186.35378459486495,0.2257419139713238,0.0,0.0,0.0,0.0,2041.0,0.0,560377.7301290684,0.36797062755228577,558875.0,3255066761416.472,0.0,10033984798846.0,173436.076,10033984798846.0,1.5080715689174793,0.8292502846333284,172.57419139713238,0.08602867622540847,0.0,0.0,0.0,0.0,1893.0,0.0,519074.5562597744,0.3312215825801829,517550.0,3345776858568.1895,0.0,rest_pressure,pedro
9869153092388.0,172008.03850000002,9869153092388.0,1.4987575366769466,0.7711429053611893,173.4228076025342,-0.1183727909303101,0.0,0.0,0.0,0.0,1075.0,0.0,521605.10431676643,-0.028394136488221384,520095.0,3290814635674.558,0.0,10134711976380.0,174307.1295,10134711976380.0,1.4987979927515371,0.7685703935677126,175.76892297432477,-0.22107369123041012,0.0,0.0,0.0,0.0,1074.0,0.0,528635.2091071237,-0.02722849546986909,527131.0,3379363780053.351,0.0,rest_pressure,pedro
9825242997908.0,171625.00449999998,9825242997908.0,1.4987261251287667,0.774935891584503,178.5405135045015,-0.02900966988996332,0.0,0.0,1.0,0.0,1059.0,0.0,536952.4898185969,-0.02951073350117654,535443.0,3276173056988.329,0.0,10100962033860.0,174016.24800000002,10100962033860.0,1.4988409576195714,0.7855469389360036,182.4968322774258,-0.06535511837279093,0.0,0.0,1.0,0.0,1118.0,0.0,548811.5743893292,-0.025524249058267334,547308.0,3368110047969.3228,0.0,rest_pressure,pedro
9830900998010.0,171674.3695,9830900998010.0,1.499450379685007,0.804437435518201,186.34178059353118,-0.03701233744581527,0.0,0.0,1.0,0.0,1126.0,0.0,560343.6540503829,-0.001938981993199915,558839.0,3278059685898.633,0.0,10100380923104.0,174011.586,10100380923104.0,1.4992246442174197,0.789318705598591,174.90096698899634,-0.07335778592864288,1.0,0.0,0.0,0.0,1034.0,0.0,526038.1131661122,-0.010619147402128243,524528.0,3367916279794.598,0.0,rest_pressure,pedro
9800740721288.0,171410.568,9800740721288.0,1.497882810029274,0.7981562758188682,182.57219073024342,-0.007335778592864288,0.0,0.0,0.0,0.0,1153.0,0.0,549041.8300958481,-0.061620918846766355,547534.0,3268002908065.355,0.0,10079066985440.0,173827.4825,10079066985440.0,1.498503830741534,0.7974882167536645,183.89496498832943,-0.1490496832277426,0.0,0.0,0.0,0.0,1152.0,0.0,553005.9345962915,-0.03854868161655051,551501.0,3360809264901.634,0.0,rest_pressure,pedro
9825984956099.0,171631.3015,9825984956099.0,1.500462111284527,0.8040745296842248,182.89063021007001,0.061020340113371124,3.0,0.0,0.0,0.0,1175.0,0.0,549992.7532148379,0.03673984430445723,548489.0,3276420458852.617,0.0,10097653142936.0,173988.038,10097653142936.0,1.500221158620347,0.8068241937537656,180.89029676558852,-0.006002000666888963,1.0,0.0,0.0,0.0,1117.0,0.0,543995.0903183835,0.02789103998792303,542490.0,3367006716550.85,0.0,rest_pressure,pedro
9899219224541.0,172267.7415,9899219224541.0,1.5053313022873516,0.8221228418409328,183.0753584528176,0.40446815605201736,0.0,0.0,0.0,0.0,1977.0,0.0,550548.6163769941,0.22251214450135356,549043.0,3300840021520.8403,0.0,10169633940131.0,174605.2415,10169633940131.0,1.5048385492337186,0.8094461913959841,173.1407135711904,0.34178059353117707,0.0,0.0,0.0,0.0,1968.0,0.0,520755.7979719032,0.2065608742845417,519249.0,3391008316149.0493,0.0,rest_pressure,pedro
9911929055564.0,172379.52000000002,9911929055564.0,1.4988095342026342,0.8009457885984695,173.1123707902634,-0.24274758252750916,0.0,0.0,0.0,0.0,1888.0,0.0,520671.64315179846,-0.02624726158299419,519164.0,3305078044536.1787,0.0,10173332153806.0,174638.403,10173332153806.0,1.4988559839068436,0.8079627796124631,176.06135378459487,-0.2527509169723241,0.0,0.0,0.0,0.0,1793.0,0.0,529516.8171543911,-0.024837325870810004,528008.0,3392241465090.3633,0.0,rest_pressure,pedro
9527695005327.0,168939.83299999998,9527695005327.0,1.4655549551539506,0.8389611572928013,202.99766588862954,-0.7149049683227743,0.0,0.0,0.0,0.0,5219.0,0.0,610301.929629321,-1.2885368060596434,608790.0,3176957320882.6274,0.0,9865094181611.0,171932.07150000002,9865094181611.0,1.4732228005689139,0.840379460566601,201.7515838612871,-0.5098366122040681,0.0,0.0,0.0,0.0,4353.0,0.0,606556.4632024097,-1.0126138865126713,605053.0,3289461214275.092,0.0,rest_pressure,pedro
9746235844365.0,170927.208,9746235844365.0,1.5137700413668114,0.8467746866777655,173.67322440813604,0.535511837279093,0.0,0.0,0.0,0.0,2707.0,0.0,522355.2754044621,0.5437166810796411,520846.0,3249828557640.8804,0.0,10033544538279.0,173430.0295,10033544538279.0,1.512024057290152,0.846396625722674,175.9236412137379,0.3211070356785595,0.0,0.0,0.0,0.0,2418.0,0.0,529103.6995850694,0.4839132717681419,527595.0,3345630056111.7036,0.0,rest_pressure,pedro
9947985262230.0,172694.044,9947985262230.0,1.5007860019760302,0.8060557334341323,164.0653551183728,0.10270090030010004,1.0,0.0,0.0,0.0,1182.0,0.0,493538.9043353634,0.04939673882188024,492032.0,3317100787672.5576,0.0,10225559459687.0,175086.87350000002,10225559459687.0,1.500808611643498,0.7978246569314443,166.7245748582861,0.05501833944648216,0.0,0.0,0.0,0.0,1093.0,0.0,501512.0941064866,0.05092391032488219,500007.0,3409656372019.6733,0.0,rest_pressure,pedro
10056791132770.0,173623.8365,10056791132770.0,1.504781581393949,0.8507034863181591,165.61420473491162,0.13571190396798932,0.0,0.0,0.0,0.0,2996.0,0.0,498184.14547510457,0.20183935887105398,496677.0,3353381504758.2524,0.0,10335090512088.0,176011.0925,10335090512088.0,1.5045336281968555,0.8437624734907958,161.51417139046347,0.1237079026342114,0.0,0.0,0.0,0.0,3005.0,0.0,485887.89538026036,0.19506281100695966,484381.0,3446178896994.998,0.0,rest_pressure,pedro
9907403106256.0,172340.9155,9907403106256.0,1.499050812609485,0.797369823310261,169.34678226075357,0.15371790596865623,0.0,0.0,0.0,0.0,1114.0,0.0,509379.2295762559,-0.017210255245550886,507871.0,3303568891715.9053,0.0,10184906128505.0,174738.00400000002,10184906128505.0,1.4991306453001718,0.8002144439874909,167.62987662554184,0.21073691230410135,0.0,0.0,0.0,0.0,1077.0,0.0,504227.7001466348,-0.014358605817593255,502722.0,3396100743082.6943,0.0,rest_pressure,pedro
9940874046685.0,172631.43550000002,9940874046685.0,1.5010752677407264,0.8010272079346178,166.8426142047349,0.03234411470490164,0.0,0.0,0.0,0.0,1161.0,0.0,501867.57811191905,0.06045424116158392,500361.0,3314729592092.364,0.0,10203806598014.0,174899.87900000002,10203806598014.0,1.500663728787892,0.8015313617319867,164.15938646215406,0.08802934311437145,0.0,0.0,0.0,0.0,1106.0,0.0,493823.4029417968,0.045247740138634994,492314.0,3402403000338.113,0.0,rest_pressure,pedro
9951479353881.0,172724.17600000004,9951479353881.0,1.4985656899165454,0.8049721119948896,166.07869289763255,-0.31010336778926306,0.0,0.0,0.0,0.0,1110.0,0.0,499577.4305892517,-0.0358760508751149,498070.0,3318265873251.417,0.0,10216057868846.0,175005.10850000003,10216057868846.0,1.498769571765388,0.8038621619848035,163.10470156718907,-0.3237745915305102,0.0,0.0,0.0,0.0,1103.0,0.0,490658.1765734231,-0.028420764935614296,489151.0,3406488118988.329,0.0,rest_pressure,pedro
9971466470036.0,172897.604,9971466470036.0,1.5001761964414877,0.8004329902997286,166.67489163054353,0.017339113037679228,0.0,0.0,0.0,0.0,1118.0,0.0,501364.4858910752,0.025989501109944246,499858.0,3324930466834.278,0.0,10228656167184.0,175113.20750000002,10228656167184.0,1.4999037678199236,0.795425152262731,159.7462487495832,-0.03167722574191397,0.0,0.0,0.0,0.0,1079.0,0.0,480588.72572136554,0.0157347795260893,479079.0,3410688952045.348,0.0,rest_pressure,pedro
10005871615976.0,173195.9315,10005871615976.0,1.4999556228440074,0.811302483129001,156.79326442147382,0.0016672224074691564,0.0,0.0,0.0,0.0,1071.0,0.0,471733.62282121123,0.017571477952374584,470223.0,3336402672882.961,0.0,10260163403721.0,175382.9525,10260163403721.0,1.5000655642849903,0.8082422530226604,164.55385128376125,-0.10303434478159386,0.0,0.0,0.0,0.0,1052.0,0.0,494999.88148087915,0.022033757781523392,493497.0,3421194866195.732,0.0,rest_pressure,pedro
10003791772981.0,173179.09900000002,10003791772981.0,1.4991365941169696,0.8062713141910254,164.3341113704568,-0.9123041013671224,0.0,0.0,1.0,0.0,3975.0,0.0,494343.97508898366,-0.014181769797966043,492838.0,3335709160713.9043,0.0,10260347616144.0,175385.0475,10260347616144.0,1.4991390285866515,0.7942274399016964,157.13671223741247,-0.51783927975992,0.0,0.0,1.0,0.0,2931.0,0.0,472761.40600708296,-0.014141084682338215,471253.0,3421256290811.6035,0.0,rest_pressure,pedro
9967648250137.0,172812.865,9967648250137.0,1.5373688935092358,0.8633479746662798,170.9789929976659,0.9669889963321107,0.0,0.0,0.0,0.0,4948.0,0.0,514269.3126069532,1.469507375500799,512766.0,3323657302479.8267,0.0,10295491645504.0,175655.8795,10295491645504.0,1.527560525842445,0.852486040653306,159.40346782260752,0.7459153051017006,0.0,0.0,0.0,0.0,3913.0,0.0,479593.8011978867,1.1039340693260138,478051.0,3432974873459.153,0.0,rest_pressure,pedro
10376558131728.0,176374.53100000002,10376558131728.0,1.4975064222358891,0.8097566499031168,137.62587529176392,-0.019339779926642216,0.0,0.0,0.0,0.0,1548.0,0.0,414252.00685940724,-0.07798640999850841,412740.0,3460006045924.6416,0.0,10615137561418.0,178390.761,10615137561418.0,1.497779737367934,0.8075488945276414,139.61920640213404,-0.028009336445481828,11.0,0.0,0.0,0.0,1502.0,0.0,420222.4748218529,-0.06805725467304119,418718.0,3539559040152.7173,0.0,rest_pressure,pedro
10614554519949.0,178376.31149999998,10614554519949.0,1.5167674232092772,0.8641791789283512,152.15505168389464,0.507835945315105,25.0,0.0,0.0,0.0,2645.0,0.0,457816.6154275168,0.6851066461229596,456313.0,3539364628192.3975,0.0,10860658029967.0,180432.55250000002,10860658029967.0,1.5165277504682217,0.8638256262024023,158.93131043681228,0.49316438812937646,106.0,0.0,0.0,0.0,2617.0,0.0,478136.9385573883,0.6833437970382169,476635.0,3621426485484.161,0.0,rest_pressure,pedro
10576141349436.0,178052.888,10576141349436.0,1.4828032994368474,0.8510101714921467,161.0916972324108,-0.6608869623207736,0.0,0.0,0.0,0.0,3020.0,0.0,484632.9708743399,-0.6630670785629974,483114.0,3526555968468.156,0.0,10836527771692.0,180233.34500000003,10836527771692.0,1.4846040767215134,0.8436565396216115,162.97965988662887,-0.592864288096032,47.0,0.0,0.0,0.0,2831.0,0.0,490278.6372632905,-0.5983248927027844,488776.0,3613380384025.342,0.0,rest_pressure,pedro
10544937493256.0,177796.392,10544937493256.0,1.5100433761594498,0.8477438918544623,170.75958652884296,0.4768256085361787,38.0,0.0,0.0,0.0,2290.0,0.0,513610.72276117635,0.4176967704107583,512108.0,3516151214823.608,0.0,10842656250337.0,180289.1105,10842656250337.0,1.5093388943639434,0.8332481066991638,161.00933644548184,0.4231410470156719,0.0,0.0,0.0,0.0,2144.0,0.0,484377.8963171816,0.39523784191532185,482867.0,3615423891409.4697,0.0,rest_pressure,pedro
10636710854743.0,178568.146,10636710854743.0,1.49120153484209,0.8472443176365175,168.38479493164388,-0.09736578859619874,0.0,0.0,0.0,0.0,2331.0,0.0,506488.74162075476,-0.3306929454103481,504986.0,3546752535759.5864,0.0,10920660958482.0,180936.372,10920660958482.0,1.4914983862044295,0.840669024876396,154.9663221073691,-0.19139713237745914,0.0,0.0,0.0,0.0,2235.0,0.0,466248.07384452404,-0.32304463856050825,464744.0,3641434130870.957,0.0,rest_pressure,pedro
10545910373684.0,177807.65600000002,10545910373684.0,1.495695892333219,0.8270583353802564,174.69423141047017,-0.020006668889629875,0.0,0.0,0.0,0.0,1514.0,1.0,525410.7831579207,-0.1502897095877489,523908.0,3516475616433.4775,0.0,10816807780088.0,180077.1985,10816807780088.0,1.4953505361603707,0.8275552315119014,161.38479493164388,-0.12570856952317438,0.0,0.0,0.0,0.0,1411.0,1.0,485509.1568015762,-0.1660128157791835,483993.0,3606804861649.8833,0.0,rest_pressure,pedro
10618327413114.0,178417.58750000002,10618327413114.0,1.4988796618574718,0.8192166936328786,163.4801600533511,-0.0016672224074691564,0.0,0.0,1.0,1.0,1561.0,1.0,491788.1064923435,-0.02460697562298631,490277.0,3540622678597.532,0.0,10883120852883.0,180628.9585,10883120852883.0,1.4991267647508,0.8161177755799345,166.7139046348783,0.003667889296432144,9.0,0.0,1.0,0.0,1508.0,0.0,501478.5112856177,-0.014957449884180496,499975.0,3628916589824.2744,0.0,rest_pressure,pedro
10475974347994.0,177217.22600000002,10475974347994.0,1.5012843073873088,0.8312490127805973,165.43447815938646,0.08136045348449483,1.0,0.0,0.0,0.0,1551.0,0.0,497644.43110608554,0.07028722469858371,496138.0,3493155834609.5366,0.0,10805006626076.0,179978.192,10805006626076.0,1.5042876059983532,0.8349884050873678,173.3344448149383,0.15471823941313773,108.0,0.0,0.0,0.0,1684.0,0.0,521331.7263931044,0.19130391103376765,519830.0,3602869831969.3228,0.0,rest_pressure,pedro
9875939402669.0,171976.36250000002,9875939402669.0,1.4797951468875685,0.8874606614489033,185.55818606202067,-0.2890963654551517,0.0,0.0,0.0,0.0,6974.0,1.0,557997.1743102749,-0.732692483410268,556489.0,3293077493387.4624,0.0,10239205986223.0,175125.14,10239205986223.0,1.4778902289796407,0.8807211122695662,175.5091697232411,-0.3807935978659553,19.0,0.0,1.0,0.0,6361.0,1.0,527855.1586042589,-0.8225101636122596,526352.0,3414206730984.6616,0.0,rest_pressure,pedro
9965407387721.0,172844.3625,9965407387721.0,1.5018188082808912,0.8253291179028014,165.49549849949983,0.03167722574191397,121.0,0.0,0.0,0.0,1400.0,0.0,497822.8402537212,0.08916239412912925,496321.0,3322910099273.4243,0.0,10263881401011.0,175413.9275,10263881401011.0,1.5019259938528635,0.8212719336700447,151.83827942647548,0.03701233744581527,53.0,0.0,0.0,0.0,1302.0,0.0,456866.2681616697,0.09466951474107232,455363.0,3422434611874.2915,0.0,rest_pressure,pedro
10309702086939.0,175767.8555,10309702086939.0,1.528422579580955,0.8593452544098499,148.46715571857285,0.6625541847282428,64.0,0.0,0.0,0.0,4084.0,0.0,446755.254944362,1.1238031610892403,445253.0,3437713266735.245,0.0,10609076117609.0,178303.8615,10609076117609.0,1.5277061843099222,0.8560427677388133,136.7405801933978,0.6658886295431811,37.0,0.0,0.0,0.0,3983.0,0.0,411588.66881894413,1.111989451776615,410085.0,3537537885164.7217,0.0,rest_pressure,pedro
10181897322845.0,174696.196,10181897322845.0,1.4816248542393988,0.8501006276451126,169.00433477825942,-0.6255418472824275,122.0,0.0,1.0,0.0,2977.0,0.0,508345.7298861955,-0.6896903381877862,506844.0,3395097473439.4795,0.0,10483415690191.0,177265.39150000003,10483415690191.0,1.4820427420047237,0.8413387172945591,154.9346448816272,-0.6318772924308103,39.0,0.0,0.0,0.0,2853.0,0.0,466152.1757593207,-0.6836742561860284,464649.0,3495637109100.033,0.0,rest_pressure,pedro
10025529150649.0,173365.32650000002,10025529150649.0,1.5007145406613016,0.8257588291379483,165.79226408802936,0.061020340113371124,117.0,0.0,0.0,0.0,1240.0,0.0,498712.80636921787,0.046808757423190045,497211.0,3342957369339.4463,0.0,10315934786348.0,175858.73200000002,10315934786348.0,1.5002528670333448,0.8121914873383741,152.18272757585862,0.0480160053351117,65.0,0.0,0.0,0.0,1118.0,0.0,457899.15005522023,0.029448444160911764,456396.0,3439791525957.986,0.0,rest_pressure,pedro
10082577757293.0,173858.1235,10082577757293.0,1.4988072186483241,0.8172672573178501,166.20773591197064,-0.009669889963321108,80.0,0.0,0.0,0.0,1119.0,0.0,499958.9574802726,-0.026761804529097127,498457.0,3361979912401.8003,0.0,10360673535311.0,176239.77550000002,10360673535311.0,1.498834247977483,0.7976961741284547,152.22640880293432,-0.015005001667222408,0.0,0.0,0.0,0.0,1054.0,0.0,458043.02661988325,-0.026095820455086387,456527.0,3454709414908.636,0.0,rest_pressure,pedro
10066841456017.0,173722.4935,10066841456017.0,1.4985880054608764,0.8027678892264439,164.244414804935,-0.06368789596532178,62.0,0.0,1.0,0.0,1099.0,0.0,494071.61080087896,-0.035238803248765216,492569.0,3356732729582.194,0.0,10344207872018.0,176099.6665,10344207872018.0,1.4986759717614502,0.7851164940693776,153.4661553851284,-0.0650216738912971,3.0,0.0,0.0,0.0,1034.0,0.0,461754.64028978214,-0.032275282252819754,460245.0,3449219030349.4497,0.0,rest_pressure,pedro
10032695209202.0,173427.773,10032695209202.0,1.4986625318921787,0.7914732580667845,165.5358452817606,0.16472157385795266,0.0,0.0,0.0,0.0,1076.0,0.0,497946.13186590455,-0.03229153869906241,496442.0,3345346852018.006,0.0,10308167577572.0,175792.68550000002,10308167577572.0,1.4985860892863472,0.7842250092285965,158.48449483161053,0.10903634544848283,0.0,0.0,0.0,0.0,1032.0,0.0,476801.8655538729,-0.03572318796924708,475295.0,3437201593055.018,0.0,rest_pressure,pedro
10057126960284.0,173637.9165,10057126960284.0,1.497535570193513,0.7995700783706933,162.04501500500166,0.12770923641213738,0.0,0.0,0.0,0.0,1803.0,0.0,487479.41318971245,-0.07546312305145826,485973.0,3353493484589.53,0.0,10326964676426.0,175952.00900000002,10326964676426.0,1.4973505383060444,0.8011650962823416,162.4108036012004,0.06668889629876626,0.0,0.0,0.0,0.0,1783.0,0.0,488573.7025078257,-0.08372707863632607,487070.0,3443469381935.9785,0.0,rest_pressure,pedro
9752249741219.0,170933.984,9752249741219.0,1.4765808243664722,0.8529931733592776,186.8002667555852,-0.12670890296765588,0.0,0.0,0.0,0.0,5540.0,1.0,561725.5090041051,-0.881650980850127,560214.0,3251833858359.1196,0.0,10064042912358.0,173664.5525,10064042912358.0,1.4807329201111417,0.8484437043911717,184.07302434144714,-0.14571523841280426,36.0,0.0,0.0,0.0,4660.0,1.0,553537.2755450886,-0.7312175056908207,552035.0,3355799570642.881,0.0,rest_pressure,pedro
10137538669448.0,174330.00450000004,10137538669448.0,1.5069053055652952,0.8183398057791764,156.12504168056017,0.5451817272424141,0.0,0.0,0.0,0.0,2054.0,0.0,469726.06413487217,0.2876580835175849,468219.0,3380306325257.7524,0.0,10397828744864.0,176554.53149999998,10397828744864.0,1.506501315611462,0.8154335577009346,152.84194731577193,0.42247415805268423,0.0,0.0,0.0,0.0,1959.0,0.0,459885.6532470562,0.27533135148127263,458373.0,3467098614492.831,0.0,rest_pressure,pedro
10273824151590.0,175499.6205,10273824151590.0,1.4962498215852398,0.8191512143146249,146.65055018339447,0.10103367789263087,0.0,0.0,0.0,0.0,1228.0,0.0,441319.0768415356,-0.12689801143310758,439805.0,3425749967185.7285,0.0,10516307058254.0,177558.902,10516307058254.0,1.4968435865284284,0.8098043667884012,151.00300100033346,0.001333777925975325,0.0,0.0,0.0,0.0,1234.0,0.0,454361.85952969175,-0.10497641433072596,452858.0,3506604554269.423,0.0,rest_pressure,pedro
10321262582446.0,175893.7525,10321262582446.0,1.5030399552933917,0.8460315452606734,157.83494498166056,0.19173057685895298,0.0,0.0,0.0,0.0,3170.0,0.0,474850.08209409885,0.13786877398540553,473347.0,3441568050165.388,0.0,10565608793184.0,177964.4995,10565608793184.0,1.5026594174232175,0.8379230706015102,144.38179393131043,0.13371123707902635,0.0,0.0,0.0,0.0,3057.0,0.0,434510.0043304001,0.12443523871502718,433001.0,3523043945709.9033,0.0,rest_pressure,pedro
10189768641509.0,174750.545,10189768641509.0,1.4989573758068244,0.796842709974254,159.58572381587726,0.00733822548365577,0.5,0.0,0.0,0.0,1146.0,0.0,479942.5759898955,-0.0016623210627583766,478438.0,3398855450803.5356,0.0,10425435252701.0,176760.20799999998,10425435252701.0,1.4988115027607545,0.7887360413591363,151.4596397598399,0.1094062708472315,0.5,0.0,0.0,0.0,1030.0,0.0,455584.8872725818,-0.007392479280935395,454076.0,3477463393162.4414,0.0,rest_pressure,pedro
10189574198907.0,174749.00199999998,10189574198907.0,1.4984215867868236,0.7932540328462823,151.33355570380255,-0.032021347565043365,0.5,0.0,0.0,0.0,994.0,0.0,455205.3761109576,-0.02247975564903195,453698.0,3398790593364.576,0.0,10421832215218.0,176729.62500000003,10421832215218.0,1.4984841171214685,0.8039324754644314,159.08605737158106,0.0980653769179453,38.0,0.0,0.0,0.0,1032.0,0.0,478442.0603035678,-0.020304723767160682,476940.0,3476261579458.972,0.0,rest_pressure,pedro
10113239346271.0,174093.3965,10113239346271.0,1.4970844943292165,0.794631172796604,156.41460973982655,-0.3005336891260841,0.0,0.0,0.0,0.0,1115.0,0.0,470457.3358294965,-0.07419122807444395,468931.0,3373328667868.9126,0.0,10358531658162.0,176191.8785,10358531658162.0,1.4975501928443007,0.7919310230573195,164.18979319546364,-0.2858572381587725,59.5,0.0,0.0,0.0,1144.0,0.0,493742.9373526962,-0.056849025281037927,492241.0,3455147317599.066,0.0,rest_pressure,pedro
10131912069285.0,174254.26400000002,10131912069285.0,1.4991136715963085,0.7890603868727073,156.5143428952635,-0.09606404269513008,3.0,0.0,0.0,0.0,1051.0,0.0,470735.63328339404,0.004414545564574946,469230.0,3379557061135.757,0.0,10370346558376.0,176292.49250000002,10370346558376.0,1.498896540201633,0.7870400437941899,164.2518345563709,-0.13308872581721148,60.0,0.0,0.0,0.0,1056.0,0.0,493928.8378032069,-0.004038613716260411,492427.0,3459088244955.303,0.0,rest_pressure,pedro
