0_Absolute energy,0_Area under the curve,0_Autocorrelation,0_Centroid,0_Entropy,0_Mean absolute diff,0_Mean diff,0_Median absolute diff,0_Median diff,0_Negative turning points,0_Neighbourhood peaks,0_Peak to peak distance,0_Positive turning points,0_Signal distance,0_Slope,0_Sum absolute diff,0_Total energy,0_Zero crossing rate,1_Absolute energy,1_Area under the curve,1_Autocorrelation,1_Centroid,1_Entropy,1_Mean absolute diff,1_Mean diff,1_Median absolute diff,1_Median diff,1_Negative turning points,1_Neighbourhood peaks,1_Peak to peak distance,1_Positive turning points,1_Signal distance,1_Slope,1_Sum absolute diff,1_Total energy,1_Zero crossing rate,state,person
915.4810954503681,1.4433663282571911,915.481095450368,1.592954675569683,0.8060557334341323,0.1388031769190971,8.688739450093069e-05,0.0008460236886632666,0.0,0.0,0.0,1.0,0.0,3069.3535541975316,4.179081118600658e-05,416.2707275803722,305.2621191898526,2.0,1065.5097848824216,1.5523234217749313,1065.5097848824214,1.6034445244404862,0.7978246569314443,0.15253849483832213,5.0336998578666384e-05,0.0,0.0,0.0,0.0,1.0,0.0,3083.5766148907023,4.6590951806842604e-05,457.4629460201281,355.2883577467228,4.0,rest_pressure,pedro
474.9620555489206,0.9248352803738318,474.9620555489206,1.8211358344128201,0.8507034863181591,0.05527843949763406,4.529769825366792e-05,0.0,0.0,0.0,0.0,1.0,0.0,3010.9550615877383,6.736961244026693e-05,165.78004005340455,158.3734763417541,2.0,448.81736119224473,0.900126622296173,448.8173611922448,1.8196970637528467,0.8437624734907958,0.05374847633626072,4.1167355285927246e-05,0.0,0.0,0.0,0.0,1.0,0.0,3009.7233988009057,6.491274908718102e-05,161.1916805324459,149.65567228817764,2.0,rest_pressure,pedro
926.2613835983356,1.4217715439856375,926.2613835983356,1.4641344496650242,0.797369823310261,0.15201686019816302,0.00013798734826629789,0.0,0.0,0.0,0.0,1.0,0.0,3081.1666927103315,-1.5449062159410852e-05,455.89856373429086,308.85674678170574,2.0,1011.765431332435,1.4853630454967508,1011.7654313324351,1.472604665725694,0.8002144439874909,0.15564519649539635,0.0001956702992610043,0.0,0.0,0.0,0.0,1.0,0.0,3089.3947077123785,-1.3332038827876409e-05,466.7799442896936,337.3675996440263,2.0,rest_pressure,pedro
996.1197332781372,1.4982071490094746,996.1197332781373,1.6169148398298998,0.8010272079346178,0.14370595538736858,2.7858841261758484e-05,0.0,0.0,0.0,0.0,1.0,0.0,3077.840614811824,5.2070836487151106e-05,430.97416020671835,332.15062796870194,2.0,853.9536884133561,1.3541582278481012,853.9536884133561,1.5966247927910535,0.8015313617319867,0.14842620837446116,7.959253446145676e-05,0.0,0.0,0.0,0.0,1.0,0.0,3076.793228157003,4.09111574490396e-05,445.13019891500903,284.7461448527363,2.0,rest_pressure,pedro
993.1814844574304,1.4938891891891894,993.1814844574303,1.4268168036167086,0.8049721119948896,0.1496204440519212,-0.00027937240341375065,0.0,0.0,0.0,0.0,1.0,0.0,3078.199749096657,-3.2320766554159296e-05,448.7117117117117,331.17088511418154,2.0,978.6164346967679,1.472276971894832,978.6164346967678,1.44222238398682,0.8038621619848035,0.1478737094897453,-0.00029353997418903906,0.0,0.0,0.0,0.0,1.0,0.0,3081.510231326592,-2.5766785979728533e-05,443.47325475974617,326.31424964880557,2.0,rest_pressure,pedro
1073.9913690752396,1.5658962432915922,1073.9913690752396,1.5504614692344842,0.8004329902997286,0.14908308732606754,1.5509045650875587e-05,0.0,0.0,0.0,0.0,1.0,0.0,3082.138095849514,2.3246423175263468e-05,447.1001788908766,358.11649519014327,2.0,968.6093377573886,1.474575996292864,968.6093377573889,1.528885711624305,0.795425152262731,0.14805027687635142,-2.9357947860902584e-05,0.0,0.0,0.0,0.0,1.0,0.0,3077.785015528294,1.4582742841600176e-05,444.0027803521779,322.9774383985957,2.0,rest_pressure,pedro
991.6922481410865,1.4847362278244631,991.6922481410866,1.5296933215528123,0.811302483129001,0.14639893970258994,1.5566969257412076e-06,0.0,0.0,0.0,0.0,1.0,0.0,3080.2863278202763,1.6406608732386918e-05,439.0504201680672,330.6743074828564,2.0,961.5330142477121,1.4495480038022817,961.5330142477121,1.5509485686035844,0.8082422530226604,0.1564200107260088,-9.794139237794154e-05,0.0,0.0,0.0,0.0,1.0,0.0,3083.5354523749766,2.0944636674456948e-05,469.1036121673004,320.617877375029,6.0,rest_pressure,pedro
2221.415544068668,2.569418616352201,2221.4155440686677,1.4947259209673036,0.8062713141910254,0.041341914810177814,-0.0002295104657527352,0.0,0.0,1.0,0.0,1.0,0.0,3005.4172955776276,-3.5677408296789506e-06,123.98440251572327,740.7187542743142,2.0,2079.384586301493,2.4753017741385195,2079.384586301493,1.4918758555323657,0.7942274399016964,0.05361197961017143,-0.0001766766563493415,0.0,0.0,1.0,0.0,1.0,0.0,3011.1667723679257,-4.8246621229420296e-06,160.78232685090413,693.3593152055662,2.0,rest_pressure,pedro
1616.1368399912035,2.0180191996766372,1616.1368399912035,1.9652723167930797,0.8633479746662798,0.034555172392414284,0.00019543027411724137,0.0,0.0,0.0,0.0,1.0,0.0,3003.8246102191447,0.0002969901728983061,103.63096200485045,538.8919106339458,2.0,1547.1930820414289,1.9800325836953745,1547.193082041429,1.9539190934135298,0.852486040653306,0.04073689440904869,0.00019062491824730404,0.0,0.0,0.0,0.0,1.0,0.0,3005.638894926936,0.00028211961904574674,122.16994633273703,515.902995012147,2.0,rest_pressure,pedro
563.7599503234983,1.1141905684754523,563.759950323498,1.3150334715964456,0.8097566499031168,0.08890560419364593,-1.2493397885427666e-05,0.0,0.0,0.0,0.0,1.0,0.0,3031.517011404609,-5.037881782848182e-05,266.62790697674416,187.98264432260694,2.0,496.98360375247563,1.0311105193075898,496.9836037524756,1.319574550053335,0.8075488945276414,0.09295553022778566,-1.8648026927750992e-05,0.0073235685752330235,0.0,0.0,0.0,1.0,0.0,3029.451452520134,-4.53110883309111e-05,278.7736351531292,165.71644006417992,2.0,rest_pressure,pedro
956.9064645995404,1.495074291115312,956.9064645995404,2.094001288008288,0.8641791789283512,0.05752553938899608,0.00019199846703784687,0.009451795841209809,0.0,0.0,0.0,1.0,0.0,3011.82363861255,0.00025901952594440845,172.51909262759924,319.07517992648894,2.0,951.8431715909425,1.487741115781429,951.8431715909426,2.1003508287034163,0.8638256262024023,0.06073034407214837,0.0001884464608824518,0.04050439434466946,0.0,0.0,0.0,1.0,0.0,3012.1883065013412,0.00026111723234168886,182.13030187237297,317.38685281458567,2.0,rest_pressure,pedro
1114.8004933994123,1.6849543046357616,1114.8004933994125,1.0570186817747338,0.8510101714921467,0.05334162160013603,-0.0002188367424903224,0.0,0.0,0.0,0.0,1.0,0.0,3009.5307682988637,-0.0002195586352857645,159.97152317880796,371.7240724906343,2.0,1066.8230781448915,1.6460222536206288,1066.8230781448915,1.0559263333431017,0.8436565396216115,0.057569643195559475,-0.00020941868177182333,0.01660190745319673,0.0,0.0,0.0,1.0,0.0,3011.9775125416345,-0.00021134754245947214,172.65135994348287,355.72626813767636,2.0,rest_pressure,pedro
1177.4124856505407,1.7538593886462883,1177.4124856505407,1.865830768948854,0.8477438918544623,0.07456750503442924,0.00020822078975378985,0.016593886462882068,0.0,0.0,0.0,1.0,0.0,3018.5639413134013,0.00018240033642390917,223.6279475982533,392.6016957821076,2.0,1291.5424986338132,1.8371798041044778,1291.5424986338132,1.8522934615782427,0.8332481066991638,0.0750976382674822,0.00019736056297372763,0.0,0.0,0.0,0.0,1.0,0.0,3022.6455036461493,0.00018434600835602396,225.2178171641791,430.6577187841991,2.0,rest_pressure,pedro
1050.2808425266599,1.6462501072501072,1050.2808425266599,1.2250625215722808,0.8472443176365175,0.07223714926282448,-4.176996507773442e-05,0.0,0.0,0.0,0.0,1.0,0.0,3017.290563198142,-0.00014186741544844594,216.63921063921063,350.2103509592063,4.0,1063.2586756352316,1.6521131991051456,1063.2586756352316,1.2231516996583756,0.840669024876396,0.06933616201671997,-8.563630084002644e-05,0.0,0.0,0.0,0.0,1.0,0.0,3017.93842575839,-0.000144538988170253,207.93914988814316,354.53773779100754,2.0,rest_pressure,pedro
884.9983073000739,1.4558850726552177,884.9983073000739,1.2443983951973174,0.8270583353802564,0.11538588600427355,-1.3214444444933756e-05,0.0,0.0,0.0,0.0,1.0,1.0,3047.0797875942308,-9.926665098265902e-05,346.0422721268164,295.09780170059145,2.0,858.9725257807819,1.412884124734231,858.9725257807817,1.19372144300812,0.8275552315119014,0.1143761835093153,-8.909182815249767e-05,0.0,0.0,0.0,0.0,1.0,1.0,3047.969173180384,-0.00011765614158696078,343.0141743444366,286.4196484764194,4.0,rest_pressure,pedro
1253.1378857078837,1.8027812299807815,1253.1378857078837,1.4657070427567576,0.8192166936328786,0.10472784116165991,-1.0680476665400835e-06,0.0,0.0,1.0,1.0,1.0,1.0,3044.148702735287,-1.5763597452272335e-05,314.07879564381807,417.85191254014126,2.0,1103.1185986849973,1.6839134615384614,1103.1185986849973,1.473595656795197,0.8161177755799345,0.11055298715840736,2.432287331851441e-06,0.00596816976127322,0.0,1.0,0.0,1.0,0.0,3041.701505712762,-9.918733344934312e-06,331.54840848806367,367.82880916472067,2.0,rest_pressure,pedro
960.2795916696078,1.5470780141843972,960.2795916696077,1.609903436079375,0.8312490127805973,0.1066631064857424,5.2456772072530204e-05,0.0006447453255963853,0.0,0.0,0.0,1.0,0.0,3042.771959688248,4.531735957355272e-05,319.88265635074146,320.1999305333804,2.0,874.9105666860377,1.4598485748218528,874.9105666860376,1.8109658914598896,0.8349884050873678,0.10293019288297998,9.187543908143576e-05,0.06413301662707838,0.0,0.0,0.0,1.0,0.0,3036.4468423370054,0.00011360089728846067,308.687648456057,291.7341002620999,2.0,rest_pressure,pedro
1322.5263657615087,1.819253871522799,1322.5263657615087,1.1966403778915764,0.8874606614489033,0.026607138810154956,-4.1453450739195836e-05,0.0,0.0,0.0,0.0,1.0,1.0,3001.9563883398723,-0.00010506057978352115,79.79480929165472,440.9891182932673,2.0,1304.2400885258164,1.7937006759943406,1304.2400885258166,1.135424857341386,0.8807211122695662,0.02759144312580429,-5.986379466529722e-05,0.002986951737148247,0.0,1.0,0.0,1.0,1.0,3002.6088613579986,-0.00012930516642229838,82.74673793428707,434.89166006195944,2.0,rest_pressure,pedro
919.5986596938775,1.4994975,919.5986596938774,1.6460806080725856,0.8253291179028014,0.11821107035678559,2.2626589815653088e-05,0.08642857142857141,0.0,0.0,0.0,1.0,0.0,3046.797607201243,6.368742437796788e-05,354.515,306.63509826404714,2.0,1035.4599275367448,1.5911885560675885,1035.459927536745,1.6570643171674821,0.8212719336700447,0.11661926223231606,2.842729450523456e-05,0.04070660522273428,0.0,0.0,0.0,1.0,0.0,3053.103774658765,7.271084081494412e-05,349.74116743471586,345.26839864512993,2.0,rest_pressure,pedro
646.7394766826131,1.0484908178256611,646.7394766826133,2.3349833968762925,0.8593452544098499,0.0363533681974958,0.000162231680883507,0.015670910871694366,0.0,0.0,0.0,1.0,0.0,3003.812064079765,0.0002751721746055925,109.02375122428991,215.6517094640257,2.0,653.8895634717697,1.0499426311825257,653.8895634717699,2.3393429091429394,0.8560427677388133,0.03433105201943204,0.00016718268379191096,0.009289480291237773,0.0,0.0,0.0,1.0,0.0,3003.800855608475,0.0002791838944957582,102.95882500627668,218.03586644607194,2.0,rest_pressure,pedro
682.9339274376422,1.1539475982532752,682.9339274376422,0.7116689720800586,0.8501006276451126,0.05677001504140391,-0.0002101249067122698,0.04098085320792745,0.0,1.0,0.0,1.0,0.0,3010.307533108332,-0.00023167293859180913,170.25327510917032,227.7205493289904,2.0,692.1099874699141,1.1501596565019279,692.1099874699141,0.6954428244186124,0.8413387172945591,0.05430586921893699,-0.00022147819573459883,0.01366982124079913,0.0,0.0,0.0,1.0,0.0,3010.765459192261,-0.00023963345817947003,162.86330178759204,230.78025590860756,2.0,rest_pressure,pedro
938.0578414412071,1.4891278225806455,938.0578414412071,1.5893009517915457,0.8257588291379483,0.13370343878066884,4.920995170433159e-05,0.0943548387096774,0.0,0.0,0.0,1.0,0.0,3059.9266261652847,3.7748997921931726e-05,400.9766129032258,312.79021055058587,2.0,1056.7376416486122,1.5695760286225404,1056.7376416486122,1.5550162465111073,0.8121914873383741,0.13612050767071435,4.294812641780954e-05,0.058139534883721034,0.0,0.0,0.0,1.0,0.0,3071.2652664900907,2.6340289947172078e-05,408.2254025044723,352.3633349945356,2.0,rest_pressure,pedro
947.4559126182655,1.466084450402145,947.4559126182655,1.4409702343172135,0.8172672573178501,0.14853238240569316,-8.641545990456635e-06,0.0714924039320822,0.0,0.0,0.0,1.0,0.0,3073.595533212597,-2.391582174181344e-05,445.44861483467383,315.9239455212622,2.0,1072.602093227571,1.559766129032258,1072.6020932275708,1.4482810708624372,0.7976961741284547,0.14442733283010845,-1.4236244466055701e-05,0.0,0.0,0.0,0.0,1.0,0.0,3082.557606451598,-2.4758842936519094e-05,433.13757115749524,357.6532488254655,2.0,rest_pressure,pedro
943.2272327974558,1.4566756141947226,943.2272327974559,1.4294241305283537,0.8027678892264439,0.14944896706545494,-5.795076975916443e-05,0.05641492265696091,0.0,1.0,0.0,1.0,0.0,3075.161356837859,-3.206442515810347e-05,448.19745222929936,314.5139155710089,2.0,1151.8377654897881,1.616855415860735,1151.8377654897881,1.4373454415611253,0.7851164940693776,0.14841987948271604,-6.288363045580003e-05,0.0029013539651837617,0.0,0.0,0.0,1.0,0.0,3089.3787300362205,-3.121400604720435e-05,445.1112185686654,384.0739464787556,2.0,rest_pressure,pedro
920.984855446995,1.4173726765799257,920.9848554469949,1.4312414375583908,0.7914732580667845,0.1538437223808184,0.00015308696455200075,0.0,0.0,0.0,0.0,1.0,0.0,3080.4777666402524,-3.001072369801088e-05,461.37732342007433,307.09731758819436,2.0,1144.9361854756326,1.601503391472868,1144.9361854756326,1.4286577213827767,0.7842250092285965,0.1535702469298552,0.00010565537349658974,0.0,0.0,0.0,0.0,1.0,0.0,3092.875339240659,-3.4615492218258814e-05,460.5571705426357,381.7726527094473,2.0,rest_pressure,pedro
425.7807222755935,0.9507728785357737,425.7807222755936,1.2905696926836887,0.7995700783706933,0.08987521630893047,7.083152324577849e-05,0.0,0.0,0.0,0.0,1.0,0.0,3028.264833826841,-4.1854200250392714e-05,269.5357737104825,141.97423216925426,2.0,479.1373358845883,1.019670779584969,479.1373358845883,1.2890665461321595,0.8011650962823416,0.09108850454357847,3.740263393088397e-05,0.0,0.0,0.0,0.0,1.0,0.0,3031.529790880399,-4.695854101869995e-05,273.17442512619186,159.76570052837224,2.0,rest_pressure,pedro
1885.4792774896061,2.2454572202166068,1885.4792774896064,1.260356069359035,0.8529931733592776,0.03371845970317422,-2.287164313495589e-05,0.0,0.0,0.0,0.0,1.0,1.0,3003.514814816846,-0.0001591427763267341,101.12166064981949,628.7026600498854,2.0,1846.3406534472915,2.2257513948497856,1846.340653447291,1.2573355185988333,0.8484437043911717,0.03950064900031055,-3.126936446626704e-05,0.007725321888412018,0.0,0.0,0.0,1.0,1.0,3005.3646815966604,-0.0001569136278306508,118.46244635193133,615.6521018497137,2.0,rest_pressure,pedro
1338.8052077832315,1.9088736611489776,1338.8052077832315,1.7681991836565123,0.8183398057791764,0.07601024424564762,0.00026542440469445676,0.0,0.0,0.0,0.0,1.0,0.0,3022.3262265727044,0.00014004775244282625,227.9547224926972,446.4172083305206,1.0,1163.5601979424555,1.7699063297600817,1163.5601979424553,1.7884161606559177,0.8154335577009346,0.07802039168747929,0.00021565806945006847,0.0,0.0,0.0,0.0,1.0,0.0,3021.061366977924,0.00014054688692254275,233.9831546707504,387.98272688978176,2.0,rest_pressure,pedro
