0_ECDF Percentile Count_0,0_ECDF Percentile Count_1,0_ECDF Percentile_0,0_ECDF Percentile_1,0_ECDF_0,0_ECDF_1,0_ECDF_2,0_ECDF_3,0_ECDF_4,0_ECDF_5,0_ECDF_6,0_ECDF_7,0_ECDF_8,0_ECDF_9,0_Histogram_0,0_Histogram_1,0_Histogram_2,0_Histogram_3,0_Histogram_4,0_Histogram_5,0_Histogram_6,0_Histogram_7,0_Histogram_8,0_Histogram_9,0_Interquartile range,0_Kurtosis,0_Max,0_Mean,0_Mean absolute deviation,0_Median,0_Median absolute deviation,0_Min,0_Root mean square,0_Skewness,0_Standard deviation,0_Variance,1_ECDF Percentile Count_0,1_ECDF Percentile Count_1,1_ECDF Percentile_0,1_ECDF Percentile_1,1_ECDF_0,1_ECDF_1,1_ECDF_2,1_ECDF_3,1_ECDF_4,1_ECDF_5,1_ECDF_6,1_ECDF_7,1_ECDF_8,1_ECDF_9,1_Histogram_0,1_Histogram_1,1_Histogram_2,1_Histogram_3,1_Histogram_4,1_Histogram_5,1_Histogram_6,1_Histogram_7,1_Histogram_8,1_Histogram_9,1_Interquartile range,1_Kurtosis,1_Max,1_Mean,1_Mean absolute deviation,1_Median,1_Median absolute deviation,1_Min,1_Root mean square,1_Skewness,1_Standard deviation,1_Variance,state,person
600.0,2400.0,56552.0,57329.0,0.0003333333333333333,0.0006666666666666666,0.001,0.0013333333333333333,0.0016666666666666668,0.002,0.0023333333333333335,0.0026666666666666666,0.003,0.0033333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,693.0,-1.2252409967900677,57631.0,56963.21,323.6916933333351,56995.0,339.5,56378.0,56964.48771735481,0.1832526136753309,381.53295606889156,145567.39656666675,600.0,2400.0,57358.0,58180.0,0.0003333333333333333,0.0006666666666666666,0.001,0.0013333333333333333,0.0016666666666666668,0.002,0.0023333333333333335,0.0026666666666666666,0.003,0.0033333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,752.0,-1.5916263233805736,58299.0,57731.71333333333,356.0768266666673,57667.0,380.5,57093.0,57733.02142878025,0.09796940470158697,388.6372265007836,151038.89382222135,rest_pressure,pedro
600.0,2400.0,56586.0,57350.0,0.0003333333333333333,0.0006666666666666666,0.001,0.0013333333333333333,0.0016666666666666668,0.002,0.0023333333333333335,0.0026666666666666666,0.003,0.0033333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,618.0,-1.403558457481678,57606.0,56997.81133333333,343.77093333333596,56907.0,372.0,56430.0,56999.08442155307,0.24128198134583545,380.95682835664627,145128.10507155524,600.0,2400.0,57354.0,58176.0,0.0003333333333333333,0.0006666666666666666,0.001,0.0013333333333333333,0.0016666666666666668,0.002,0.0023333333333333335,0.0026666666666666666,0.003,0.0033333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,738.25,-1.5934919787573296,58305.0,57770.76666666667,332.2486222222184,57771.0,371.0,57256.0,57771.96903879943,0.05211209111767239,372.7269316209335,138925.36555555605,rest_pressure,pedro
600.0,2400.0,56533.0,57405.0,0.0003333333333333333,0.0006666666666666666,0.001,0.0013333333333333333,0.0016666666666666668,0.002,0.0023333333333333335,0.0026666666666666666,0.003,0.0033333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649.0,-1.5485755909793508,57539.0,56955.468,363.97093333333294,56773.5,318.5,56390.0,56956.80934043503,0.2024360594726427,390.8901938430624,152795.14364266687,600.0,2400.0,57319.0,57991.0,0.0003333333333333333,0.0006666666666666666,0.001,0.0013333333333333333,0.0016666666666666668,0.002,0.0023333333333333335,0.0026666666666666666,0.003,0.0033333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,609.0,-1.4109974233154143,58313.0,57727.97666666667,327.9066666666636,57829.5,437.0,57248.0,57729.140940250734,0.09769736282560579,366.63833967852094,134423.67212222252,rest_pressure,pedro
600.0,2400.0,56621.0,57467.0,0.0003333333333333333,0.0006666666666666666,0.001,0.0013333333333333333,0.0016666666666666668,0.002,0.0023333333333333335,0.0026666666666666666,0.003,0.0033333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,648.0,-1.5383784461091918,57627.0,57035.727333333336,359.3928000000019,56863.0,321.0,56438.0,57037.03625280098,0.1986480778452305,386.40918853751754,149312.06098622276,600.0,2400.0,57396.0,58061.0,0.0003333333333333333,0.0006666666666666666,0.001,0.0013333333333333333,0.0016666666666666668,0.002,0.0023333333333333335,0.0026666666666666666,0.003,0.0033333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,597.0,-1.3971841980188975,58383.0,57800.768,323.4863999999978,57896.0,430.0,57300.0,57801.9029798616,0.09724853719413874,362.22465889187214,131206.7035093331,rest_pressure,pedro
600.0,2400.0,56617.0,57477.0,0.0003333333333333333,0.0006666666666666666,0.001,0.0013333333333333333,0.0016666666666666668,0.002,0.0023333333333333335,0.0026666666666666666,0.003,0.0033333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,736.0,-1.6173202870157029,57587.0,57035.157333333336,361.4981333333279,56896.5,353.5,56453.0,57036.47922352851,0.142759047693982,388.31710999245115,150790.1779128894,600.0,2400.0,57415.0,58022.0,0.0003333333333333333,0.0006666666666666666,0.001,0.0013333333333333333,0.0016666666666666668,0.002,0.0023333333333333335,0.0026666666666666666,0.003,0.0033333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,561.0,-1.3186848128644546,58401.0,57806.066666666666,318.0511111111137,57887.5,437.5,57295.0,57807.20073886989,0.16703680416353317,362.09638618590037,131113.79288888868,rest_pressure,pedro
600.0,2400.0,56843.0,57754.0,0.0003333333333333333,0.0006666666666666666,0.001,0.0013333333333333333,0.0016666666666666668,0.002,0.0023333333333333335,0.0026666666666666666,0.003,0.0033333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.5,-0.7271607046426398,58431.0,57322.73266666666,417.13903022222,57416.0,405.0,56463.0,57324.911725700316,0.2043466364759893,499.8239542074351,249823.98519955622,600.0,2400.0,57630.0,58486.0,0.0003333333333333333,0.0006666666666666666,0.001,0.0013333333333333333,0.0016666666666666668,0.002,0.0023333333333333335,0.0026666666666666666,0.003,0.0033333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,-0.6171032308850206,59261.0,58090.074,395.0642693333331,58059.0,303.0,57296.0,58092.041951022286,0.24261265007173333,478.16389852992245,228640.713857334,rest_pressure,pedro
600.0,2400.0,56622.0,57483.0,0.0003333333333333333,0.0006666666666666666,0.001,0.0013333333333333333,0.0016666666666666668,0.002,0.0023333333333333335,0.0026666666666666666,0.003,0.0033333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,770.25,-1.6522132747701352,57553.0,57039.42933333333,352.3285333333392,56965.0,411.5,56463.0,57040.72382161713,0.08030906570489578,384.2855990964129,147675.42167288897,600.0,2400.0,57416.0,58087.0,0.0003333333333333333,0.0006666666666666666,0.001,0.0013333333333333333,0.0016666666666666668,0.002,0.0023333333333333335,0.0026666666666666666,0.003,0.0033333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593.0,-1.3094361165083035,58402.0,57807.446,313.6900373333333,57802.0,318.0,57281.0,57808.590428384145,0.22580944403962314,363.7502903788074,132314.2737506667,rest_pressure,pedro
600.0,2400.0,56622.0,57422.0,0.0003333333333333333,0.0006666666666666666,0.001,0.0013333333333333333,0.0016666666666666668,0.002,0.0023333333333333335,0.0026666666666666666,0.003,0.0033333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,741.25,-1.5623666664642097,57669.0,57015.09,345.86823999999916,56978.5,362.5,56450.0,57016.355196370336,0.04745437942399218,379.8317661368866,144272.17056666652,600.0,2400.0,57421.0,58250.0,0.0003333333333333333,0.0006666666666666666,0.001,0.0013333333333333333,0.0016666666666666668,0.002,0.0023333333333333335,0.0026666666666666666,0.003,0.0033333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,687.25,-1.3443097314568855,58444.0,57793.10666666667,328.5200000000029,57715.0,321.0,57255.0,57794.29723650942,0.23911010919995185,370.96479251930197,137614.87728888876,rest_pressure,pedro
600.0,2400.0,56731.0,57672.0,0.0003333333333333333,0.0006666666666666666,0.001,0.0013333333333333333,0.0016666666666666668,0.002,0.0023333333333333335,0.0026666666666666666,0.003,0.0033333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,902.0,-0.007650040135850578,58892.0,57336.69866666666,430.3394951111082,57266.0,403.0,56660.0,57339.272658519134,0.7005303783170717,543.3001158336783,295175.01586488826,600.0,2400.0,57686.0,58447.0,0.0003333333333333333,0.0006666666666666666,0.001,0.0013333333333333333,0.0016666666666666668,0.002,0.0023333333333333335,0.0026666666666666666,0.003,0.0033333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,722.0,-0.08948970233959797,59638.0,58124.08066666667,462.06262311111755,58223.0,495.0,57387.0,58126.67457766701,0.7061821880375717,549.1303240818357,301544.1128262219,rest_pressure,pedro
600.0,2400.0,54856.0,57428.0,0.0003333333333333333,0.0006666666666666666,0.001,0.0013333333333333333,0.0016666666666666668,0.002,0.0023333333333333335,0.0026666666666666666,0.003,0.0033333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1812.0,-0.09028257088019265,58954.0,56272.55066666667,1279.9069555555568,56727.0,696.5,52331.0,56295.943694112335,-0.8715216187534581,1622.7500972421942,2633317.878099551,600.0,2400.0,56032.0,58345.0,0.0003333333333333333,0.0006666666666666666,0.001,0.0013333333333333333,0.0016666666666666668,0.002,0.0023333333333333335,0.0026666666666666666,0.003,0.0033333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1654.0,-0.14324606490269565,59696.0,57265.719666666664,1064.4628908888706,57597.0,731.5,53998.0,57281.6995127385,-0.7016973924129957,1352.941287127131,1830450.126413218,rest_pressure,pedro
