0_Absolute energy,0_Area under the curve,0_Autocorrelation,0_Centroid,0_Entropy,0_Mean absolute diff,0_Mean diff,0_Median absolute diff,0_Median diff,0_Negative turning points,0_Neighbourhood peaks,0_Peak to peak distance,0_Positive turning points,0_Signal distance,0_Slope,0_Sum absolute diff,0_Total energy,0_Zero crossing rate,1_Absolute energy,1_Area under the curve,1_Autocorrelation,1_Centroid,1_Entropy,1_Mean absolute diff,1_Mean diff,1_Median absolute diff,1_Median diff,1_Negative turning points,1_Neighbourhood peaks,1_Peak to peak distance,1_Positive turning points,1_Signal distance,1_Slope,1_Sum absolute diff,1_Total energy,1_Zero crossing rate,state
3254387267992.0,56988.46950000001,3254387267992.0,0.49940514523440643,0.8121511210129717,203.7847847847848,0.12512512512512514,0.0,0.0,0.0,0.0,1146.0,0.0,204081.8143149012,-0.03249814449810678,203581.0,3257644912904.905,0.0,3342311742544.0,57753.50200000001,3342311742544.0,0.4994396967387302,0.8040304568904326,187.7057057057057,0.41041041041041043,0.0,0.0,0.0,0.0,1050.0,0.0,188021.69967773222,-0.020948804948833843,187518.0,3345657399943.944,0.0,rest_pressure
3252008963586.0,56967.6015,3252008963586.0,0.4992138394767241,0.8145445033576425,202.79979979979979,0.1991991991991992,0.0,0.0,0.0,0.0,1158.0,0.0,203097.86637331688,-0.0979793539793504,202597.0,3255264227813.814,0.0,3340217687502.0,57735.3695,3340217687502.0,0.4992613674314676,0.7901936375817863,188.00500500500502,0.4994994994994995,0.0,0.0,0.0,0.0,1063.0,0.0,188330.62303530076,-0.08280231480233756,187817.0,3343561248750.751,0.0,rest_pressure
3255879391252.0,57001.502,3255879391252.0,0.49955657949837795,0.7818572367776961,198.2862862862863,0.12012012012012012,0.0,0.0,0.0,0.0,1075.0,0.0,198589.07397850457,0.01935385935382836,198088.0,3259138529781.7817,0.0,3344063990112.0,57768.5995,3344063990112.0,0.4995689064224229,0.7425179088742113,191.1041041041041,0.44544544544544545,0.0,0.0,0.0,0.0,1041.0,0.0,191415.05533507984,0.023886695886661605,190913.0,3347411401513.5137,0.0,rest_pressure
3254128359264.0,56986.162,3254128359264.0,0.4993703647153847,0.8087084718661296,194.53053053053054,-0.004004004004004004,0.0,0.0,0.0,0.0,1088.0,0.0,194837.55275493418,-0.044379020378992724,194336.0,3257385745009.009,0.0,3342571062420.0,57755.6765,3342571062420.0,0.4994037722563184,0.7997389576216464,194.7157157157157,0.34134134134134136,0.0,0.0,0.0,0.0,1068.0,0.0,195022.23521868323,-0.03340409740411464,194521.0,3345916979399.3994,0.0,rest_pressure
3249472136132.0,56945.361000000004,3249472136132.0,0.4995109506695873,0.7842835809741947,193.7117117117117,0.018018018018018018,0.0,0.0,0.0,0.0,1055.0,0.0,194020.05170437304,0.0037457317457291112,193518.0,3252724860992.993,0.0,3338382319260.0,57719.455500000004,3338382319260.0,0.4995359205958827,0.7870899476565129,196.96596596596598,0.35935935935935936,0.0,0.0,0.0,0.0,1062.0,0.0,197270.10373113403,0.012438204438172663,196769.0,3341724043303.303,0.0,rest_pressure
3290573625912.0,57303.7145,3290573625912.0,0.5022448428645715,0.8675920692912753,190.0830830830831,0.8898898898898899,0.0,0.0,0.0,0.0,1847.0,0.0,190395.2031984505,0.9444868164868253,189893.0,3293867493405.4053,0.0,3379428379246.0,58072.5735,3379428379246.0,0.5021725877809943,0.8705000642030204,193.24824824824825,1.2042042042042043,0.0,0.0,0.0,0.0,1837.0,0.0,193556.1396099781,0.9319384279383669,193055.0,3382811190436.4365,0.0,rest_pressure
3316159317908.0,57526.3015,3316159317908.0,0.4969029112721107,0.868644693419596,187.08608608608608,-0.7097097097097097,0.0,0.0,0.0,0.0,1815.0,0.0,187401.74309071427,-0.8974602574602573,186899.0,3319478796704.7046,0.0,3404575937876.0,58288.469,3404575937876.0,0.4969989094978224,0.8611169818149899,191.73173173173174,-0.3563563563563564,0.0,0.0,0.0,0.0,1820.0,0.0,192041.08164364257,-0.8757573717573833,191540.0,3407983921797.798,0.0,rest_pressure
3251703569258.0,56964.91650000001,3251703569258.0,0.4993160706466985,0.793262043424128,189.24024024024024,-0.11311311311311312,0.0,0.0,0.0,0.0,1079.0,0.0,189561.2949616575,-0.06293144693145414,189051.0,3254958527785.7856,0.0,3340051696996.0,57733.85650000001,3340051696996.0,0.49934186410224635,0.8100957735104276,197.95495495495496,0.24924924924924924,0.0,0.0,0.0,0.0,1115.0,0.0,198257.9491320955,-0.054866502866486984,197757.0,3343395092088.088,0.0,rest_pressure
3252700348873.0,56973.661,3252700348873.0,0.4996916761403458,0.7922709476245944,190.006006006006,0.0980980980980981,17.0,0.0,0.0,0.0,1090.0,0.0,190316.9902908508,0.0656167796167697,189816.0,3255956305178.178,0.0,3340785306963.0,57740.366500000004,3340785306963.0,0.4996883823903921,0.7940868730942341,199.54054054054055,0.0990990990990991,109.0,0.0,0.0,0.0,1121.0,1.0,199840.8684318714,0.06533840333837612,199341.0,3344129436399.3994,0.0,rest_pressure
3255836817133.0,57001.1395,3255836817133.0,0.49947079070938294,0.7896199294416705,189.61861861861863,-0.035035035035035036,34.0,0.0,0.0,0.0,1030.0,0.0,189929.67065530777,-0.010005304005336767,189429.0,3259095913046.046,0.0,3343868249158.0,57767.008,3343868249158.0,0.4994823585079147,0.7876996564387158,199.07907907907907,-0.036036036036036036,118.0,0.0,0.0,0.0,1071.0,0.0,199379.85562632946,-0.0061244461244555895,198880.0,3347215464622.6226,0.0,rest_pressure
3252395356276.0,56971.01,3252395356276.0,0.49940732979099534,0.8160233792681676,190.43643643643642,-0.06406406406406406,34.0,0.0,0.0,0.0,1065.0,0.0,190746.6649287169,-0.031738783738816584,190246.0,3255651007283.283,0.0,3340845825829.0,57740.9015,3340845825829.0,0.49944446595033326,0.8235249517967531,199.98098098098097,-0.05305305305305305,119.0,0.0,0.0,0.0,1107.0,0.0,200280.8497198284,-0.019286725286741593,199781.0,3344190015844.8447,0.0,rest_pressure
3247208017313.0,56925.5215,3247208017313.0,0.4995087276935158,0.7975347062884577,192.16916916916918,0.04704704704704705,43.0,0.0,0.0,0.0,1055.0,0.0,192477.30405305908,0.0029958809958558017,191977.0,3250458475788.7886,0.0,3336170455313.0,57700.4205,3336170455313.0,0.4995283473011434,0.7944868596616615,201.76076076076077,0.05905905905905906,125.0,0.0,0.0,0.0,1093.0,0.0,202058.81204051085,0.00980043980043111,201559.0,3339509965278.2783,0.0,rest_pressure
3248014057999.0,56932.5995,3248014057999.0,0.49953481697992286,0.7972209838011192,192.995995995996,0.025025025025025027,89.0,0.0,0.0,0.0,1053.0,0.0,193303.07527622857,0.011954693954657005,192803.0,3251265323322.3223,0.0,3337650326536.0,57713.171,3337650326536.0,0.49954736726154714,0.7925365957478653,202.2862862862863,0.042042042042042045,156.0,0.0,0.0,0.0,1085.0,0.0,202583.76490326528,0.016397524397538738,202084.0,3340991317853.854,0.0,rest_pressure
3257372204324.0,57014.601,3257372204324.0,0.49990775266571963,0.8079713261654256,191.22522522522522,0.15815815815815815,41.0,0.0,0.0,0.0,1137.0,0.0,191534.27638346714,0.13969186369183575,191034.0,3260632837161.161,0.0,3346721597337.0,57791.5085,3346721597337.0,0.4998668499156812,0.8011982099058552,200.22922922922922,0.16916916916916916,186.0,0.0,0.0,0.0,1141.0,0.0,200528.76789118603,0.12734172134173485,200029.0,3350071669006.006,0.0,rest_pressure
3264139720372.0,57073.869999999995,3264139720372.0,0.4994169686639146,0.76908219321878,187.6996996996997,-0.044044044044044044,8.0,0.0,0.0,0.0,997.0,0.0,188013.68964421382,-0.028445044445054846,187512.0,3267407127499.4995,0.0,3353129144335.0,57846.8035,3353129144335.0,0.49950270653643203,0.7621562497025516,196.53353353353353,-0.007007007007007007,145.0,0.0,0.0,0.0,1053.0,0.0,196836.8199398878,0.0009207309206866648,196337.0,3356485629964.965,0.0,rest_pressure
3260763276989.0,57044.317500000005,3260763276989.0,0.4995864541061036,0.7481977836489737,186.79979979979979,0.043043043043043044,0.0,0.0,0.0,0.0,1013.0,0.0,187136.73570016105,0.029630603630573328,186613.0,3264027304293.2935,0.0,3352366220312.0,57840.175,3352366220312.0,0.49961702548556924,0.7598515200457009,195.1931931931932,0.05805805805805806,124.0,0.0,0.0,0.0,1056.0,0.0,195497.87485168636,0.04065002864997995,194998.0,3355721942254.2544,0.0,rest_pressure
3338473569663.0,57718.3395,3338473569663.0,0.5040565512111141,0.8720298095860607,178.95395395395394,1.2222222222222223,0.0,0.0,0.0,0.0,2197.0,0.0,179286.0214828886,1.5802817902818018,178775.0,3341815385048.048,0.0,3430635527727.0,58509.8505,3430635527727.0,0.5039265646369835,0.8728591133588915,185.002002002002,1.2182182182182182,99.0,0.0,0.0,0.0,2214.0,0.0,185316.9659444816,1.5562644622644444,184817.0,3434069597324.324,0.0,rest_pressure
3316273610794.0,57527.378,3316273610794.0,0.49443049827207264,0.8410443212304225,192.14214214214215,-6.558558558558558,15.0,0.0,0.0,1.0,6618.0,2.0,192450.10810559895,-1.7483143163143402,191950.0,3319593203997.998,0.0,3409026170051.0,58326.146,3409026170051.0,0.49467152000391945,0.8501462030218346,192.14414414414415,-5.365365365365365,72.0,0.0,0.0,0.0,5543.0,0.0,192451.04813758854,-1.6880199020199051,191952.0,3412438608659.6597,0.0,rest_pressure
2959382952466.0,54330.724,2959382952466.0,0.5118084323955159,0.8685915791841418,258.32232232232235,3.205205205205205,0.0,0.0,0.0,0.0,4791.0,0.0,258564.60485256495,4.012156228156215,258064.0,2962345297763.7637,0.0,3104937512038.0,55656.731,3104937512038.0,0.5085692787893276,0.862870757498176,238.45045045045046,1.941941941941942,0.0,0.0,0.0,0.0,3943.0,0.0,238712.85522323527,3.0299287979287968,238212.0,3108045557595.5957,0.0,rest_pressure
3232043265972.0,56793.242,3232043265972.0,0.4992822005413976,0.8729614184037864,204.59659659659658,-0.5485485485485485,0.0,0.0,0.0,0.0,1816.0,0.0,204892.74518926314,-0.07495447495446884,204392.0,3235278544516.5166,0.0,3329615615114.0,57643.9885,3329615615114.0,0.49913314287903354,0.8654789741826071,187.96896896896897,-0.8898898898898899,0.0,0.0,0.0,0.0,1707.0,0.0,188282.17059069552,-0.12772426372428455,187781.0,3332948563677.6777,0.0,rest_pressure
3203488207076.0,56541.1775,3203488207076.0,0.5019388233301783,0.8646309601440764,197.9069069069069,0.3333333333333333,0.0,0.0,0.0,0.0,1729.0,0.0,198209.79306045547,0.8278323478323669,197709.0,3206694901977.978,0.0,3298974438324.0,57377.718499999995,3298974438324.0,0.5015685955991144,0.8602410792564088,182.3193193193193,-0.055055055055055056,0.0,0.0,0.0,0.0,1569.0,0.0,182638.52998658473,0.7126497526497643,182137.0,3302276715039.039,0.0,rest_pressure
3271009687874.0,57134.7995,3271009687874.0,0.5001386358043824,0.8234609033666712,182.83783783783784,-0.043043043043043044,0.0,0.0,0.0,0.0,1151.0,0.0,183155.90973934502,0.21919795519789484,182655.0,3274283971845.8457,0.0,3359148716558.0,57899.3695,3359148716558.0,0.5000461837801293,0.8192321919065991,168.45745745745745,-0.34534534534534533,0.0,0.0,0.0,0.0,1072.0,0.0,168793.44081782328,0.1899835419835663,168289.0,3362511227785.7856,0.0,rest_pressure
3287447322538.0,57278.21949999999,3287447322538.0,0.49960650114111027,0.8227261285676628,178.14714714714714,-0.15515515515515516,0.0,0.0,0.0,0.0,1026.0,0.0,178470.02362633613,0.03661662061660726,177969.0,3290738060598.5986,0.0,3375861643964.0,58043.2915,3375861643964.0,0.4996365073809632,0.8033008661388057,166.2212212212212,-0.4114114114114114,0.0,0.0,0.0,0.0,959.0,0.0,166573.58358052146,0.047581391581375365,166055.0,3379240884848.8486,0.0,rest_pressure
3293013702438.0,57326.721000000005,3293013702438.0,0.4992461572698349,0.8203683400331596,176.0900900900901,-0.2922922922922923,0.0,0.0,0.0,0.0,1026.0,0.0,176415.23881511344,-0.0874240474240724,175914.0,3296310012450.4507,0.0,3381501670910.0,58091.7985,3381501670910.0,0.4992528132050359,0.796969427664828,170.1031031031031,-0.5575575575575575,0.0,0.0,0.0,0.0,974.0,0.0,170435.09467294565,-0.08626638226638954,169933.0,3384886557467.4673,0.0,rest_pressure
3289182368960.0,57293.3315,3289182368960.0,0.49960955098098564,0.8020604601073611,171.59459459459458,-0.15115115115115116,0.0,0.0,0.0,0.0,965.0,0.0,171930.11698151843,0.0377029817029521,171423.0,3292474843803.8037,0.0,3377598149430.0,58058.244999999995,3377598149430.0,0.49957313636454936,0.8083341509752144,175.65965965965967,-0.44244244244244246,0.0,0.0,0.0,0.0,973.0,0.0,175985.20642153628,0.025487281487265312,175484.0,3380979128558.5586,0.0,rest_pressure
3286957020990.0,57273.982,3286957020990.0,0.49925806549520435,0.8195319701339129,172.56256256256256,-0.2802802802802803,0.0,0.0,0.0,0.0,973.0,0.0,172891.74301366892,-0.0832246672247236,172390.0,3290247268258.2583,0.0,3375612156040.0,58041.195,3375612156040.0,0.4993115040891989,0.8130251968503202,181.01901901901903,-0.5405405405405406,0.0,0.0,0.0,0.0,1025.0,0.0,181338.90572322675,-0.06577432177426476,180838.0,3378991147187.187,0.0,rest_pressure
3279774288520.0,57211.3695,3279774288520.0,0.49929796567603707,0.8307309614269888,176.39939939939939,-0.02902902902902903,43.0,0.0,1.0,0.0,1019.0,0.0,176723.2793436711,-0.06940250140249646,176223.0,3283057345865.8657,0.0,3370866793082.0,58000.228,3370866793082.0,0.4993307806953628,0.8372008648558931,185.1071071071071,-0.056056056056056056,161.0,0.0,1.0,0.0,1064.0,0.0,185421.82697192358,-0.05900501900503299,184922.0,3374241034116.116,0.0,rest_pressure
3272154399146.0,57144.896,3272154399146.0,0.4993466039506012,0.7982404027270033,177.01901901901903,-0.12412412412412413,0.0,0.0,0.0,0.0,1003.0,0.0,177348.6115441712,-0.05262425262426803,176842.0,3275429828974.975,0.0,3364722778025.0,57947.3465,3364722778025.0,0.4993432358843518,0.7931661984711359,184.98998998999,-0.15115115115115116,109.0,0.0,0.0,0.0,1047.0,0.0,185304.89334981987,-0.054582252582237,184805.0,3368090868893.894,0.0,rest_pressure
3273314310242.0,57155.063,3273314310242.0,0.4995064253399303,0.8197480650950416,182.56056056056056,0.06606606606606606,17.0,0.0,0.0,0.0,1050.0,0.0,182878.59893075452,0.002180918180931721,182378.0,3276590901143.143,0.0,3365372462753.0,57952.9965,3365372462753.0,0.49948076046271783,0.8246695847976013,177.75875875875874,0.011011011011011011,0.0,0.0,0.0,0.0,1018.0,0.0,178082.8540675858,-0.006707496707494723,177581.0,3368741203956.957,0.0,rest_pressure
3276629527297.0,57183.9955,3276629527297.0,0.49958472877501736,0.8264795454942481,188.2912912912913,-0.037037037037037035,93.0,0.0,0.0,0.0,1062.0,0.0,188602.87325318347,0.02906583506580112,188103.0,3279909436733.734,0.0,3367455125593.0,57971.0055,3367455125593.0,0.4995365320992718,0.8143199223807849,172.43343343343344,-0.07307307307307308,1.0,0.0,0.0,0.0,983.0,0.0,172763.9731941126,0.012781506781458443,172261.0,3370825951544.5444,0.0,rest_pressure
3278535254867.0,57200.6005,3278535254867.0,0.4995276261496765,0.8254456316316277,189.2842842842843,0.01901901901901902,126.0,0.0,1.0,0.0,1078.0,0.0,189594.82895643293,0.009445191445170894,189095.0,3281817071938.939,0.0,3368253247341.0,57977.9865,3368253247341.0,0.4994849246139525,0.8219207898888681,174.12112112112112,-0.021021021021021023,4.0,0.0,0.0,0.0,984.0,0.0,174448.0214325965,-0.005200631200674125,173947.0,3371624872213.2134,0.0,rest_pressure
3275736215846.0,57176.0135,3275736215846.0,0.499511387038715,0.8259954134709142,181.56056056056056,-0.35535535535535534,0.0,0.0,0.0,0.0,1077.0,0.0,181882.94993237656,0.0039005079005283183,181379.0,3279015231077.077,0.0,3364672550170.0,57946.9465,3364672550170.0,0.49947893840891877,0.8063551728575045,177.96496496496496,-0.6596596596596597,0.0,0.0,0.0,0.0,1004.0,0.0,178292.11760131764,-0.007341823341859233,177787.0,3368040590760.7607,0.0,rest_pressure
3272541612180.0,57148.164000000004,3272541612180.0,0.4994343048203647,0.8389804877121498,178.27627627627626,-0.07807807807807808,0.0,0.0,0.0,0.0,1043.0,0.0,178599.6790259591,-0.022493542493576428,178098.0,3275817429609.6094,0.0,3362664301734.0,57929.6815,3362664301734.0,0.49946740088537844,0.8432972126963403,187.02402402402402,-0.4014014014014014,0.0,0.0,0.0,0.0,1077.0,0.0,187337.8565412506,-0.011414867414917032,186837.0,3366030332066.066,0.0,rest_pressure
3270016815026.0,57126.191000000006,3270016815026.0,0.4991836411960537,0.8060825909116195,179.40740740740742,-0.13613613613613615,0.0,0.0,0.0,0.0,1021.0,0.0,179733.0869722685,-0.10851243651241577,179228.0,3273290105131.1313,0.0,3362764279260.0,57930.581,3362764279260.0,0.4993113124246593,0.8135691178267574,186.33233233233233,-0.4264264264264264,0.0,0.0,0.0,0.0,1068.0,0.0,186646.90054959807,-0.06571998572001243,186146.0,3366130409669.6694,0.0,rest_pressure
3258182294082.0,57022.6135,3258182294082.0,0.49942607759086177,0.8248444077237124,190.2892892892893,0.16116116116116116,0.0,0.0,0.0,0.0,1119.0,0.0,190600.04413672144,-0.025390801390821935,190099.0,3261443737819.82,0.0,3353638404446.0,57851.8705,3353638404446.0,0.49941936289873845,0.8111387240654887,178.14514514514514,-0.17117117117117117,0.0,0.0,0.0,0.0,1032.0,0.0,178470.1737596041,-0.028015540015570273,177967.0,3356995399845.8457,0.0,rest_pressure
3270468536376.0,57130.028000000006,3270468536376.0,0.49981318728901125,0.821769223253578,191.15315315315314,0.2882882882882883,0.0,0.0,0.0,0.0,1125.0,0.0,191462.81823623404,0.10741820341820599,190962.0,3273742278654.655,0.0,3362516150976.0,57928.559,3362516150976.0,0.4996846120426229,0.8202162935021129,175.977977977978,-0.06406406406406406,0.0,0.0,0.0,0.0,1046.0,0.0,176304.60987855718,0.06432304032300322,175802.0,3365882033009.009,0.0,rest_pressure
3276678922188.0,57184.427,3276678922188.0,0.4995760652138549,0.8277493925700605,179.82382382382383,-0.018018018018018018,3.0,0.0,0.0,0.0,1075.0,0.0,180145.49481884338,0.026179706179672954,179644.0,3279958881069.069,0.0,3366018777323.0,57958.86,3366018777323.0,0.499523485501007,0.8319266838809062,180.60660660660662,-0.08608608608608609,3.0,0.0,0.0,0.0,1063.0,0.0,180927.2321148791,0.008160806160815081,180426.0,3369388165488.4883,0.0,rest_pressure
3278837497535.0,57203.2615,3278837497535.0,0.499442424530358,0.8448334735290847,177.77477477477478,0.1991991991991992,18.0,0.0,0.0,0.0,1096.0,0.0,178097.4384115141,-0.01969810969813503,177597.0,3282119617152.1523,0.0,3369118214637.0,57985.5015,3369118214637.0,0.4994941030077312,0.8348043243876669,186.44744744744744,0.13113113113113112,134.0,0.0,0.0,0.0,1078.0,0.0,186760.83411138487,-0.002117780117772688,186261.0,3372490705342.3423,0.0,rest_pressure
3282858471922.0,57238.28,3282858471922.0,0.4997398039849081,0.8123700226235379,179.2132132132132,0.07407407407407407,0.0,0.0,0.0,0.0,1062.0,0.0,179537.87058537896,0.08243810243810333,179034.0,3286144616538.5386,0.0,3374234663525.0,58029.4575,3374234663525.0,0.49971691658940987,0.80167989375029,179.004004004004,0.013013013013013013,17.0,0.0,0.0,0.0,1041.0,0.0,179325.3406276367,0.07559154959150542,178825.0,3377612275800.801,0.0,rest_pressure
3287842313450.0,57281.677,3287842313450.0,0.499755734027336,0.8337904521930692,186.19619619619618,0.04004004004004004,84.0,0.0,0.0,0.0,1099.0,0.0,186509.89514999025,0.08800612000614885,186010.0,3291133446896.897,0.0,3378379729210.0,58065.153000000006,3378379729210.0,0.49967901731008296,0.8253537654624507,170.83283283283282,-0.018018018018018018,0.0,0.0,0.0,0.0,1010.0,0.0,171165.8581982589,0.06253538653534828,170662.0,3381761490700.7007,0.0,rest_pressure
3328518439169.0,57633.7745,3328518439169.0,0.5026357244826158,0.8651267916644959,184.1831831831832,1.1001001001001,133.0,0.0,0.0,0.0,1937.0,0.0,184498.85064162477,1.0839322659322408,183999.0,3331850289458.4585,0.0,3417019547396.0,58395.329,3417019547396.0,0.5024761292083891,0.8631995963799173,169.93193193193193,1.031031031031031,19.0,0.0,0.0,0.0,1872.0,0.0,170262.59914600756,1.0425172305172412,169762.0,3420439987383.3833,0.0,rest_pressure
3305958315087.0,57438.4315,3305958315087.0,0.49834843640964405,0.8417130216755232,178.75975975975976,-0.8778778778778779,32.0,0.0,0.0,0.0,1888.0,0.0,179081.21522217744,-0.3959502059502363,178581.0,3309267582669.6694,0.0,3393136623185.0,58191.2195,3393136623185.0,0.49836503716550806,0.8373057619244787,171.4184184184184,-0.8818818818818819,0.0,0.0,0.0,0.0,1787.0,0.0,171753.91509783987,-0.39539957339952636,171247.0,3396533156341.3413,0.0,rest_pressure
3303602763419.0,57418.588500000005,3303602763419.0,0.499662290057704,0.8250511917954864,169.5085085085085,0.19119119119119118,0.0,0.0,0.0,0.0,1048.0,0.0,169844.1897828341,0.05603867003864133,169339.0,3306909673092.0923,0.0,3390333084078.0,58167.778,3390333084078.0,0.49963956239224944,0.8306512900738076,177.1811811811812,0.16616616616616617,62.0,0.0,0.0,0.0,1047.0,0.0,177504.03652437282,0.04876921276921721,177004.0,3393726810888.8887,0.0,rest_pressure
3302367977058.0,57407.815,3302367977058.0,0.4995052596724891,0.8405480716682964,171.41541541541542,-0.042042042042042045,68.0,0.0,0.0,0.0,1022.0,0.0,171744.23814678693,0.0018552138552323314,171244.0,3305673650708.7085,0.0,3389862446543.0,58163.6575,3389862446543.0,0.49952959057467267,0.845005011051443,179.93693693693695,-0.043043043043043044,126.0,0.0,0.0,0.0,1043.0,0.0,180256.8655321784,0.010318300318288747,179757.0,3393255702245.245,0.0,rest_pressure
3292698925483.0,57323.413499999995,3292698925483.0,0.4992455987088799,0.8423908295940189,172.76576576576576,0.4794794794794795,0.0,0.0,0.0,0.0,1053.0,0.0,173094.39788953672,-0.08760742560742799,172593.0,3295994920403.4033,0.0,3382066783173.0,58096.368,3382066783173.0,0.49929539102954934,0.850170168115871,181.0970970970971,0.5625625625625625,0.0,0.0,0.0,0.0,1093.0,0.0,181416.84379442484,-0.07145298545299382,180916.0,3385452235408.408,0.0,rest_pressure
